"","circ_id","mmu1","mmu2","mmu3"
"4546","4:134950774|134953460",NA,NA,2
"4547","4:134950774|134966282",2,NA,NA
"4548","4:135074045|135074515",1,NA,NA
"4549","4:135145690|135147730",NA,1,NA
"4550","4:135696454|135696840",NA,1,2
"4551","4:136041397|136059914",NA,NA,2
"4552","4:136041400|136041566",NA,1,NA
"4553","4:136288328|136297850",NA,NA,1
"4554","4:136288328|136300476",NA,NA,1
"4555","4:136295883|136304515",4,NA,18
"4556","4:136295883|136320441",NA,NA,1
"4557","4:136304381|136320441",NA,NA,3
"4558","4:136660790|136660953",4,NA,NA
"4559","4:137056023|137063440",3,NA,4
"4560","4:137331833|137333219",3,NA,5
"4561","4:137331833|137334127",NA,NA,1
"4562","4:137331833|137335493",NA,NA,2
"4563","4:137331833|137338134",NA,NA,1
"4564","4:137331833|137341172",NA,NA,2
"4565","4:137331833|137350699",NA,1,NA
"4566","4:137335368|137348570",NA,NA,5
"4567","4:137352470|137362319",NA,NA,1
"4568","4:137371653|137377729",2,NA,2
"4569","4:137772653|137785388",NA,NA,2
"4570","4:137824062|137824670",11,1,19
"4571","4:137824062|137832747",2,1,3
"4572","4:137873595|137885821",5,5,4
"4573","4:137883922|137905321",NA,NA,3
"4574","4:137897787|137905321",1,NA,NA
"4575","4:137899883|137905321",NA,NA,4
"4576","4:137899883|137912078",NA,NA,1
"4577","4:137929231|137930802",1,NA,NA
"4578","4:137961553|137964618",5,3,2
"4579","4:138984571|138989408",NA,1,2
"4580","4:139007306|139007895",NA,NA,2
"4581","4:139118150|139120730",NA,NA,1
"4582","4:139123867|139124795",NA,NA,4
"4583","4:139126872|139136229",NA,NA,4
"4584","4:139332309|139335055",NA,NA,8
"4585","4:139361025|139364571",NA,2,NA
"4586","4:140290024|140297713",10,2,12
"4587","4:140291497|140297713",NA,NA,2
"4588","4:140773702|140774008",NA,NA,1
"4589","4:140845837|140847684",NA,1,NA
"4590","4:140895023|140898251",NA,NA,3
"4591","4:140895023|140907843",2,3,5
"4592","4:140920975|140922602",NA,NA,2
"4593","4:141191547|141191789",NA,NA,2
"4594","4:141211035|141221709",NA,NA,5
"4595","4:141220706|141221709",NA,NA,2
"4596","4:141244146|141249703",NA,1,10
"4597","4:141361563|141367173",NA,1,NA
"4598","4:141366986|141367173",NA,NA,1
"4599","4:141416580|141426169",4,NA,5
"4600","4:141416580|141433369",NA,NA,2
"4601","4:141419565|141426169",1,1,3
"4602","4:141419565|141433369",2,NA,1
"4603","4:141422717|141426169",NA,NA,4
"4604","4:141422717|141433369",NA,NA,9
"4605","4:141422717|141435767",NA,1,5
"4606","4:141426040|141430550",3,NA,10
"4607","4:141426040|141440837",4,NA,8
"4608","4:141501811|141504390",NA,NA,4
"4609","4:141538849|141539627",2,NA,NA
"4610","4:141832832|141834122",NA,1,NA
"4611","4:142858279|142868804",NA,1,NA
"4612","4:142888625|142907561",6,NA,NA
"4613","4:142896605|142907561",NA,NA,4
"4614","4:144743304|144746839",NA,NA,10
"4615","4:144743304|144772975",1,NA,NA
"4616","4:144743304|144780835",4,NA,NA
"4617","4:144771530|144772975",NA,1,NA
"4618","4:144881138|144883352",NA,NA,2
"4619","4:144904581|144904949",3,NA,NA
"4620","4:148240602|148241163",NA,NA,1
"4621","4:148354833|148356861",3,NA,NA
"4622","4:148565321|148568179",3,NA,6
"4623","4:148646763|148647592",NA,NA,1
"4624","4:14886533|14902539",NA,NA,2
"4625","4:149020622|149021580",NA,NA,1
"4626","4:149241063|149246151",6,3,11
"4627","4:149277029|149283799",NA,NA,3
"4628","4:149282888|149294589",NA,NA,1
"4629","4:149288642|149292424",1,NA,NA
"4630","4:149292305|149294589",NA,NA,2
"4631","4:149297752|149298621",1,NA,1
"4632","4:149297752|149307865",NA,NA,1
"4633","4:149306683|149307865",NA,5,5
"4634","4:149306683|149310813",NA,NA,3
"4635","4:149307686|149347234",NA,NA,1
"4636","4:149419568|149421976",2,NA,NA
"4637","4:149465639|149471673",NA,NA,6
"4638","4:149465639|149483242",1,NA,NA
"4639","4:149468194|149471673",NA,7,7
"4640","4:149624285|149630949",NA,NA,4
"4641","4:149716184|149719812",NA,NA,1
"4642","4:149727809|149728013",NA,3,NA
"4643","4:149833505|149847003",NA,3,5
"4644","4:150323929|150328831",NA,NA,1
"4645","4:150490652|150491121",15,11,9
"4646","4:150490652|150516050",NA,NA,2
"4647","4:150490652|150523925",34,18,80
"4648","4:150490652|150554848",NA,NA,2
"4649","4:150490652|150584508",NA,4,NA
"4650","4:150490652|150594495",NA,1,4
"4651","4:150490652|150619402",NA,NA,7
"4652","4:150515979|150523925",22,7,39
"4653","4:150515979|150561925",5,NA,4
"4654","4:150523799|150554848",NA,3,1
"4655","4:150523799|150561925",13,4,22
"4656","4:150523799|150584508",NA,NA,3
"4657","4:150523799|150594495",NA,NA,1
"4658","4:150523799|150619402",NA,NA,1
"4659","4:150523799|150654753",NA,NA,3
"4660","4:150553151|150561925",11,4,23
"4661","4:150553151|150584508",NA,NA,13
"4662","4:150553151|150594495",8,NA,9
"4663","4:150561820|150594495",1,NA,4
"4664","4:150584459|150594495",NA,20,41
"4665","4:150584459|150619402",NA,NA,10
"4666","4:150695310|150696536",2,NA,NA
"4667","4:150698710|150698933",2,1,3
"4668","4:151874864|151920340",NA,NA,1
"4669","4:151914874|151920340",NA,3,21
"4670","4:152034850|152041661",3,2,12
"4671","4:152104646|152105165",14,9,14
"4672","4:152125503|152126101",NA,1,6
"4673","4:152130151|152131101",NA,2,6
"4674","4:152131003|152142381",NA,NA,2
"4675","4:152196564|152197157",2,NA,2
"4676","4:152581105|152608825",2,NA,NA
"4677","4:154236084|154237152",NA,NA,2
"4678","4:155161168|155167211",NA,NA,2
"4679","4:155600087|155619921",4,NA,NA
"4680","4:155600087|155627650",NA,NA,6
"4681","4:155611869|155619921",NA,NA,2
"4682","4:155611869|155627650",5,6,6
"4683","4:155696072|155700712",NA,2,NA
"4684","4:155905429|155906554",2,NA,NA
"4685","4:155969554|155970160",NA,NA,1
"4686","4:155975508|155975872",NA,NA,2
"4687","4:156083854|156085240",1,NA,NA
"4688","4:156328598|156329623",NA,NA,1
"4689","4:16151916|16158430",1,NA,NA
"4690","4:21892808|21900506",1,1,2
"4691","4:31988588|32002153",NA,1,3
"4692","4:32002088|32017152",NA,NA,2
"4693","4:32010315|32017152",1,NA,NA
"4694","4:32694493|32695565",NA,2,1
"4695","4:33036708|33038330",NA,NA,2
"4696","4:33036708|33043986",NA,NA,3
"4697","4:33040732|33045199",NA,NA,3
"4698","4:33320518|33325147",NA,NA,2
"4699","4:33320518|33331082",NA,NA,5
"4700","4:34562311|34566005",NA,NA,1
"4701","4:34579742|34597441",NA,NA,1
"4702","4:34593060|34598756",NA,NA,3
"4703","4:34839331|34839986",6,1,24
"4704","4:35083769|35084389",5,1,11
"4705","4:40163718|40167191",6,1,3
"4706","4:40216354|40217487",NA,NA,1
"4707","4:40216354|40226719",NA,NA,1
"4708","4:40738289|40739686",1,NA,NA
"4709","4:40744030|40745568",1,NA,NA
"4710","4:40807732|40823674",NA,1,NA
"4711","4:40939076|40943707",NA,NA,3
"4712","4:40990792|40994180",NA,NA,2
"4713","4:41183244|41189286",NA,NA,1
"4714","4:41216565|41229848",NA,NA,15
"4715","4:41227198|41229848",NA,NA,2
"4716","4:41233603|41251671",3,NA,3
"4717","4:41371724|41379870",NA,NA,1
"4718","4:42982530|42983149",NA,5,NA
"4719","4:42983363|42985266",NA,1,1
"4720","4:43322409|43324928",NA,NA,1
"4721","4:44018812|44025560",13,NA,23
"4722","4:44045902|44055357",NA,NA,1
"4723","4:44133639|44137661",NA,6,13
"4724","4:44142294|44143615",NA,NA,11
"4725","4:44149024|44152553",3,4,10
"4726","4:44332879|44351110",NA,NA,2
"4727","4:44893532|44895989",7,11,NA
"4728","4:45458126|45489175",1,1,NA
"4729","4:46005116|46017003",NA,NA,3
"4730","4:46025656|46029807",4,NA,NA
"4731","4:46124899|46135594",1,NA,NA
"4732","4:46460089|46463929",NA,1,NA
"4733","4:46460089|46468787",NA,NA,5
"4734","4:46492705|46499142",NA,NA,5
"4735","4:46521981|46523739",NA,NA,7
"4736","4:46523505|46533110",NA,NA,4
"4737","4:46548767|46563095",NA,NA,2
"4738","4:48204143|48205229",NA,NA,2
"4739","4:48218080|48219527",1,1,7
"4740","4:48236872|48243549",NA,NA,2
"4741","4:48415905|48416198",2,NA,NA
"4742","4:48436436|48452059",NA,2,NA
"4743","4:48436436|48452981",NA,NA,4
"4744","4:48451925|48452981",4,NA,NA
"4745","4:48604580|48617331",4,NA,20
"4746","4:48604580|48639045",NA,NA,2
"4747","4:48636839|48650418",2,2,NA
"4748","4:49652521|49654587",NA,NA,3
"4749","4:49654190|49654587",NA,1,NA
"4750","4:53045774|53046145",7,NA,NA
"4751","4:53107005|53133015",1,NA,NA
"4752","4:53107005|53144095",2,NA,NA
"4753","4:53127596|53133015",7,NA,5
"4754","4:53127596|53144095",NA,NA,2
"4755","4:53481463|53491530",6,3,NA
"4756","4:53491387|53517681",4,NA,NA
"4757","4:55050185|55060237",NA,NA,1
"4758","4:55366776|55370472",NA,NA,7
"4759","4:56762840|56771078",NA,NA,4
"4760","4:56888534|56899428",1,NA,NA
"4761","4:56906214|56912130",22,12,75
"4762","4:57084022|57103528",10,NA,41
"4763","4:57204906|57206304",1,NA,NA
"4764","4:57204906|57270177",NA,NA,1
"4765","4:57709450|57710143",5,1,2
"4766","4:57854561|57857037",NA,1,2
"4767","4:58869414|58879134",NA,NA,2
"4768","4:58869414|58885498",4,NA,NA
"4769","4:58875423|58885498",NA,NA,5
"4770","4:59207760|59213977",NA,NA,5
"4771","4:59349825|59380958",NA,NA,1
"4772","4:59411269|59412322",NA,1,NA
"4773","4:59411269|59428064",3,1,NA
"4774","4:59423994|59428064",3,10,11
"4775","4:59481361|59482637",2,NA,NA
"4776","4:59493185|59494610",NA,NA,6
"4777","4:59494499|59501474",NA,1,NA
"4778","4:59514273|59524476",13,7,89
"4779","4:59592154|59606543",NA,NA,3
"4780","4:59592154|59612810",NA,NA,3
"4781","4:59593236|59606543",5,NA,NA
"4782","4:59596862|59606543",4,NA,10
"4783","4:59690143|59691338",NA,NA,5
"4784","4:59886406|59894677",4,NA,NA
"4785","4:62400854|62413094",NA,NA,3
"4786","4:62428341|62429018",NA,NA,2
"4787","4:63888550|63893582",NA,NA,1
"4788","4:63888550|63894805",NA,NA,1
"4789","4:63925918|63926104",NA,3,NA
"4790","4:63926850|63927120",NA,1,NA
"4791","4:6822904|6842426",NA,1,NA
"4792","4:70208081|70210164",NA,NA,1
"4793","4:73658484|73658860",NA,NA,4
"4794","4:74181045|74199248",NA,NA,3
"4795","4:74189430|74233886",NA,NA,3
"4796","4:74199133|74233886",1,NA,7
"4797","4:74225201|74233886",2,NA,NA
"4798","4:74266636|74277765",NA,2,5
"4799","4:81221829|81254111",NA,NA,2
"4800","4:82268625|82271880",NA,1,NA
"4801","4:82268625|82278037",15,12,36
"4802","4:82268625|82301898",23,13,34
"4803","4:82268625|82417006",NA,10,23
"4804","4:82301844|82417006",NA,NA,6
"4805","4:82416474|82417006",13,4,34
"4806","4:82753682|82772352",7,NA,12
"4807","4:82756512|82772352",NA,NA,4
"4808","4:83454026|83468014",NA,NA,1
"4809","4:83454026|83473121",NA,NA,3
"4810","4:83465070|83473121",NA,4,2
"4811","4:8572525|8582493",NA,2,8
"4812","4:8577954|8582493",11,4,NA
"4813","4:86575199|86575350",8,1,1
"4814","4:86576817|86578506",9,6,8
"4815","4:86580170|86580450",NA,1,NA
"4816","4:86586603|86586942",NA,1,NA
"4817","4:86692474|86692796",1,NA,NA
"4818","4:86698071|86699948",NA,NA,9
"4819","4:86704284|86709708",NA,NA,3
"4820","4:86707061|86709708",NA,NA,1
"4821","4:86716280|86717808",5,NA,NA
"4822","4:86717589|86721289",NA,NA,4
"4823","4:86738098|86739707",NA,NA,2
"4824","4:86746204|86747266",NA,NA,3
"4825","4:86754616|86755813",NA,1,2
"4826","4:86757868|86759339",6,NA,NA
"4827","4:87758918|87792218",NA,NA,2
"4828","4:8801323|8811495",NA,NA,10
"4829","4:88039506|88047289",2,1,NA
"4830","4:88114995|88151019",NA,NA,2
"4831","4:88147559|88151019",NA,NA,5
"4832","4:88192334|88197540",1,1,NA
"4833","4:88260439|88267130",NA,NA,2
"4834","4:94437355|94439702",NA,NA,1
"4835","4:9474897|9532065",NA,NA,1
"4836","4:9484471|9532065",NA,NA,1
"4837","4:9508626|9517734",NA,4,14
"4838","4:9508626|9532065",NA,1,1
"4839","4:9529885|9532065",NA,NA,1
"4840","4:95485859|95511806",2,NA,NA
"4841","4:95889406|95890821",NA,NA,1
"4842","4:95897538|95905925",2,2,NA
"4843","4:9604515|9610938",NA,NA,1
"4844","4:9635900|9639347",84,55,162
"4845","4:97844610|97909191",7,3,NA
"4846","4:97888628|97909191",NA,NA,2
"4847","4:98293615|98344501",NA,NA,3
"4848","4:98344366|98357841",1,7,14
"4849","4:98353270|98357841",5,3,2
"4850","4:98383261|98394042",NA,1,NA
"4851","4:98393918|98427295",NA,NA,2
"4852","4:98408979|98423824",2,NA,NA
"4853","4:98427195|98457372",NA,2,NA
"4854","4:98457175|98480261",NA,NA,1
"4855","4:98457175|98511926",2,NA,NA
"4856","4:98480169|98511926",NA,1,1
"4857","4:98569350|98576467",NA,NA,3
"4858","4:98854528|98880695",NA,2,NA
"4859","4:98875560|98880695",NA,NA,2
"4860","4:99636922|99641428",NA,NA,3
"4861","4:99677837|99690469",1,NA,NA
"4862","4:99686932|99690469",NA,NA,1
"4863","4:99818652|99819387",NA,2,NA
"4864","5:100112528|100114042",NA,2,NA
"4865","5:100113880|100115246",NA,1,NA
"4866","5:100183962|100185840",NA,NA,1
"4867","5:100511686|100513853",NA,NA,5
"4868","5:100523066|100529192",2,1,11
"4869","5:100529018|100530766",NA,1,9
"4870","5:100551873|100553501",NA,2,NA
"4871","5:100551873|100555972",NA,NA,3
"4872","5:100553302|100555972",NA,2,5
"4873","5:100607444|100607661",NA,NA,2
"4874","5:100617683|100628180",1,NA,NA
"4875","5:100623547|100628180",4,1,11
"4876","5:100623547|100633714",NA,NA,28
"4877","5:100953763|100960068",NA,NA,1
"4878","5:101929240|101946382",NA,NA,1
"4879","5:102015359|102030857",NA,NA,1
"4880","5:102129244|102189609",NA,NA,1
"4881","5:102157654|102189609",NA,1,3
"4882","5:103930989|103932379",3,1,5
"4883","5:104018394|104020040",11,NA,NA
"4884","5:104033772|104034156",22,NA,9
"4885","5:104587130|104587412",NA,NA,2
"4886","5:104686691|104689128",4,NA,6
"4887","5:106038983|106044469",NA,2,8
"4888","5:106782696|106786501",NA,NA,5
"4889","5:106814650|106838743",NA,NA,1
"4890","5:107723097|107741744",NA,1,1
"4891","5:107912541|107938374",NA,NA,11
"4892","5:107912541|107947126",NA,NA,4
"4893","5:107936064|107938374",NA,3,NA
"4894","5:107936064|107947126",3,4,NA
"4895","5:107989936|107990166",2,NA,NA
"4896","5:108228690|108229084",NA,NA,6
"4897","5:108228690|108242114",4,NA,NA
"4898","5:108345622|108345836",NA,5,NA
"4899","5:108345622|108363990",NA,NA,1
"4900","5:108577055|108577212",2,NA,NA
"4901","5:108761378|108772957",NA,NA,1
"4902","5:108771125|108772957",NA,1,NA
"4903","5:110350434|110356449",NA,NA,3
"4904","5:110413377|110415131",8,4,48
"4905","5:110820974|110824804",NA,3,NA
"4906","5:110843818|110845233",2,NA,NA
"4907","5:110901669|110904632",1,NA,2
"4908","5:110922387|110925617",NA,NA,1
"4909","5:111011123|111014292",2,NA,1
"4910","5:111494348|111497440",17,13,20
"4911","5:111494348|111519255",NA,NA,3
"4912","5:113089498|113094531",NA,NA,1
"4913","5:113101691|113109514",NA,NA,16
"4914","5:113323070|113341773",NA,NA,2
"4915","5:113896199|113902260",NA,NA,1
"4916","5:113900889|113902260",NA,NA,1
"4917","5:114003699|114020218",NA,NA,3
"4918","5:114093778|114096969",NA,2,NA
"4919","5:114224980|114225142",1,NA,NA
"4920","5:114240443|114241887",7,14,22
"4921","5:114303569|114304201",NA,1,NA
"4922","5:114322110|114330245",4,NA,5
"4923","5:114338300|114340041",NA,2,NA
"4924","5:114339959|114342883",NA,1,10
"4925","5:114341450|114345431",2,5,25
"4926","5:114345296|114347960",NA,NA,1
"4927","5:114361292|114371413",NA,NA,2
"4928","5:114902407|114907811",NA,1,5
"4929","5:115233109|115234014",NA,4,6
"4930","5:115393408|115395232",NA,NA,1
"4931","5:115726992|115727384",3,NA,4
"4932","5:115748866|115749298",1,NA,NA
"4933","5:115754409|115754807",NA,NA,2
"4934","5:115793959|115801945",NA,NA,2
"4935","5:117243219|117247878",NA,NA,3
"4936","5:117323591|117331904",4,NA,NA
"4937","5:117363304|117366144",NA,NA,6
"4938","5:117472832|117482078",5,1,4
"4939","5:117472832|117486470",NA,NA,1
"4940","5:117481790|117486470",2,NA,NA
"4941","5:118128867|118133567",NA,NA,1
"4942","5:118205104|118205286",2,NA,NA
"4943","5:118206669|118208584",NA,NA,1
"4944","5:118215641|118233794",1,NA,5
"4945","5:118230560|118233794",2,6,43
"4946","5:118230560|118251834",NA,NA,2
"4947","5:118263000|118267038",NA,NA,1
"4948","5:118731397|118731635",79,57,200
"4949","5:118731397|118819036",1,NA,NA
"4950","5:118809077|118819036",14,NA,11
"4951","5:120658845|120668461",NA,1,10
"4952","5:120792870|120793194",NA,NA,1
"4953","5:120808340|120809750",NA,NA,9
"4954","5:121300771|121301317",1,NA,NA
"4955","5:121401947|121404468",5,NA,2
"4956","5:121404297|121415896",NA,NA,2
"4957","5:121448603|121449870",NA,1,NA
"4958","5:121491553|121492028",3,2,NA
"4959","5:121515800|121517744",4,NA,NA
"4960","5:121545255|121547267",2,NA,5
"4961","5:121564033|121569648",7,NA,2
"4962","5:121669595|121671452",NA,2,NA
"4963","5:121669595|121672493",2,NA,NA
"4964","5:121803161|121813441",3,NA,NA
"4965","5:121810147|121813441",NA,NA,1
"4966","5:121816826|121817989",NA,NA,1
"4967","5:121883785|121887292",19,NA,36
"4968","5:121910729|121916168",NA,2,3
"4969","5:121910729|121923929",NA,NA,2
"4970","5:121915432|121916168",NA,2,NA
"4971","5:121940143|121941143",13,10,27
"4972","5:121966464|121970653",NA,NA,2
"4973","5:122306237|122307212",NA,NA,1
"4974","5:122446193|122451856",NA,3,NA
"4975","5:122446193|122455297",NA,NA,9
"4976","5:122566193|122567668",NA,NA,3
"4977","5:122566193|122579503",NA,NA,3
"4978","5:122627300|122629848",4,6,9
"4979","5:122627300|122638876",NA,1,NA
"4980","5:122790789|122795147",NA,1,3
"4981","5:122802607|122811483",1,1,NA
"4982","5:122852461|122857289",8,1,7
"4983","5:122929670|122929997",NA,NA,5
"4984","5:122931499|122932554",NA,2,4
"4985","5:122944307|122945464",NA,NA,4
"4986","5:123085789|123087226",NA,5,4
"4987","5:123099075|123099651",7,1,NA
"4988","5:123236237|123238016",NA,NA,1
"4989","5:123236237|123240412",NA,NA,3
"4990","5:123236237|123242574",NA,NA,1
"4991","5:123237899|123242574",8,4,44
"4992","5:123239673|123242574",NA,NA,1
"4993","5:123272883|123278036",NA,NA,3
"4994","5:123281005|123281517",NA,1,NA
"4995","5:123372656|123379996",NA,2,NA
"4996","5:123578098|123578961",5,NA,5
"4997","5:123669887|123696876",NA,1,NA
"4998","5:123701488|123703138",NA,NA,3
"4999","5:123701488|123707669",NA,NA,1
"5000","5:123728855|123794149",2,NA,NA
"5001","5:123845331|123855121",NA,NA,2
"5002","5:123871618|123874744",NA,2,NA
"5003","5:123871618|123878947",NA,NA,2
"5004","5:124072134|124074618",NA,NA,4
"5005","5:124127796|124127976",4,1,2
"5006","5:124127796|124127978",NA,5,11
"5007","5:124127796|124127979",NA,NA,1
"5008","5:124129004|124132921",NA,NA,2
"5009","5:124139850|124140057",NA,3,NA
"5010","5:124254977|124255256",NA,NA,3
"5011","5:124435617|124445109",NA,NA,5
"5012","5:124514160|124516609",2,NA,NA
"5013","5:124529984|124532058",NA,NA,2
"5014","5:124529984|124536572",NA,NA,7
"5015","5:124533957|124536572",9,NA,17
"5016","5:124694819|124696234",NA,1,NA
"5017","5:124705897|124706190",1,NA,10
"5018","5:124712660|124716601",NA,NA,1
"5019","5:124714860|124715215",NA,1,6
"5020","5:124741810|124754609",NA,NA,3
"5021","5:124793368|124797086",4,NA,NA
"5022","5:125132796|125146141",2,NA,NA
"5023","5:125156071|125165030",3,NA,NA
"5024","5:125360962|125364496",NA,NA,2
"5025","5:125360962|125366819",NA,1,2
"5026","5:125561600|125566960",4,NA,2
"5027","5:129626517|129631772",NA,1,2
"5028","5:129626517|129637869",NA,NA,1
"5029","5:129816535|129831989",NA,NA,1
"5030","5:129823390|129831989",NA,1,NA
"5031","5:129830289|129834316",4,NA,NA
"5032","5:129870698|129871562",NA,NA,2
"5033","5:130041497|130042356",1,NA,NA
"5034","5:130044937|130047757",2,NA,NA
"5035","5:130216241|130219884",26,20,54
"5036","5:130216241|130226957",13,5,21
"5037","5:130226787|130237659",2,NA,1
"5038","5:130258289|130260881",NA,NA,2
"5039","5:130258289|130265794",NA,NA,5
"5040","5:130265643|130267271",NA,NA,3
"5041","5:130295823|130296930",NA,NA,1
"5042","5:130303461|130310674",3,NA,NA
"5043","5:130303461|130354550",NA,NA,2
"5044","5:130325464|130328880",NA,1,NA
"5045","5:131480721|131490191",2,NA,NA
"5046","5:132287762|132287975",NA,10,3
"5047","5:134182962|134184752",NA,NA,2
"5048","5:134192462|134195555",NA,NA,5
"5049","5:134192462|134198185",NA,1,NA
"5050","5:134223699|134225446",NA,NA,3
"5051","5:134311640|134315897",NA,4,4
"5052","5:134318140|134324467",NA,3,3
"5053","5:134542849|134546885",NA,NA,2
"5054","5:134551439|134551996",NA,2,NA
"5055","5:134650802|134656629",3,4,11
"5056","5:135085695|135089684",NA,3,NA
"5057","5:135150359|135152871",NA,NA,13
"5058","5:135245443|135252072",NA,NA,1
"5059","5:135250811|135255466",1,NA,NA
"5060","5:135257380|135259188",NA,NA,2
"5061","5:135265128|135266920",NA,2,NA
"5062","5:135415677|135421379",NA,NA,3
"5063","5:135770819|135771253",NA,2,NA
"5064","5:135812158|135813121",NA,1,NA
"5065","5:135939840|135940505",5,NA,NA
"5066","5:137310135|137310495",37,15,83
"5067","5:137319655|137321433",3,NA,2
"5068","5:137394738|137394895",2,NA,NA
"5069","5:137522060|137522675",NA,NA,1
"5070","5:137523691|137523821",NA,NA,1
"5071","5:138091181|138092401",NA,NA,6
"5072","5:138095328|138095841",NA,NA,4
"5073","5:138173011|138173286",2,NA,NA
"5074","5:138778941|138780864",NA,NA,1
"5075","5:139155928|139160028",4,NA,NA
"5076","5:139167171|139170474",NA,NA,2
"5077","5:139219225|139220587",NA,2,NA
"5078","5:140051568|140074592",NA,NA,2
"5079","5:140102991|140129815",4,NA,NA
"5080","5:140179668|140247339",NA,NA,1
"5081","5:140281541|140289452",NA,5,13
"5082","5:140288669|140289452",NA,3,8
"5083","5:140411016|140413322",NA,NA,12
"5084","5:140656221|140666700",2,NA,NA
"5085","5:140663170|140666700",7,NA,NA
"5086","5:140695892|140697408",NA,NA,6
"5087","5:142439514|142439799",6,NA,3
"5088","5:142452012|142452431",NA,1,2
"5089","5:142489667|142492843",3,NA,14
"5090","5:142492213|142494072",NA,2,NA
"5091","5:142719304|142726019",8,NA,9
